Chromosome	Strand	CpG Island ID	Segment ID	CpG Island Start (bp)	CpG Island End (bp)
11	NA	10500_CpG:103_weak-island	10500_CpG:103_weak-island	72990054	72991220
11	NA	10501_CpG:35_weak-island	10501_CpG:35_weak-island	73012836	73013263
11	NA	10502_CpG:24_strong-island	10502_CpG:24_strong-island	73142996	73143253
11	NA	10503_CpG:85_strong-island	10503_CpG:85_strong-island	74335862	74336931
11	NA	10504_CpG:76_strong-island	10504_CpG:76_strong-island	74403233	74403919
11	NA	10505_CpG:33_strong-island	10505_CpG:33_strong-island	74424278	74424589
11	NA	10506_CpG:63_strong-island	10506_CpG:63_strong-island	74432745	74433536
11	NA	10507_CpG:71_strong-island	10507_CpG:71_strong-island	74451465	74452189
11	NA	10508_CpG:100_strong-island	10508_CpG:100_strong-island	74462743	74463515
11	NA	10509_CpG:125_strong-island	10509_CpG:125_strong-island	74536911	74538205
11	NA	10510_CpG:35_strong-island	10510_CpG:35_strong-island	74584266	74584636
11	NA	10511_CpG:177_weak-island	10511_CpG:177_weak-island	74643401	74645915
11	NA	10512_CpG:90_weak-island	10512_CpG:90_weak-island	74651150	74652254
11	NA	9940_CpG:154_strong-island	9940_CpG:154_strong-island	74709914	74711706
11	NA	10513_CpG:92_strong-island	10513_CpG:92_strong-island	74738947	74739906
11	NA	10514_CpG:316_weak-island	10514_CpG:316_weak-island	74978809	74982829
11	NA	10515_CpG:31_weak-island	10515_CpG:31_weak-island	74983761	74984117
11	NA	10516_CpG:138_strong-island	10516_CpG:138_strong-island	74985840	74987357
11	NA	10517_CpG:26_strong-island	10517_CpG:26_strong-island	74992114	74992366
11	NA	10518_CpG:175_strong-island	10518_CpG:175_strong-island	75006758	75008884
11	NA	10519_CpG:20_weak-island	10519_CpG:20_weak-island	75027321	75027568
11	NA	10520_CpG:58_strong-island	10520_CpG:58_strong-island	75161588	75162101
11	NA	10521_CpG:31_weak-island	10521_CpG:31_weak-island	75258800	75259285
11	NA	10522_CpG:28_weak-island	10522_CpG:28_weak-island	75267952	75268269
11	NA	10523_CpG:56_weak-island	10523_CpG:56_weak-island	75275009	75275818
11	NA	10524_CpG:52_strong-island	10524_CpG:52_strong-island	75300152	75300740
11	NA	10525_CpG:54_weak-island	10525_CpG:54_weak-island	75323705	75324310
11	NA	10526_CpG:17_weak-island	10526_CpG:17_weak-island	75328874	75329093
11	NA	10527_CpG:92_strong-island	10527_CpG:92_strong-island	75344603	75345673
11	NA	10528_CpG:73_strong-island	10528_CpG:73_strong-island	75401474	75402111
11	NA	10529_CpG:53_strong-island	10529_CpG:53_strong-island	75444188	75444735
11	NA	10530_CpG:49_weak-island	10530_CpG:49_weak-island	75464987	75465528
11	NA	10531_CpG:73_strong-island	10531_CpG:73_strong-island	75469166	75469867
11	NA	10532_CpG:71_strong-island	10532_CpG:71_strong-island	75492623	75493210
11	NA	10533_CpG:112_strong-island	10533_CpG:112_strong-island	75546139	75547174
11	NA	10534_CpG:135_strong-island	10534_CpG:135_strong-island	75608464	75609760
11	NA	10535_CpG:81_strong-island	10535_CpG:81_strong-island	75779774	75780686
11	NA	10536_CpG:29_strong-island	10536_CpG:29_strong-island	75813442	75813712
11	NA	10537_CpG:122_strong-island	10537_CpG:122_strong-island	75840530	75841546
11	NA	10538_CpG:32_weak-island	10538_CpG:32_weak-island	75993003	75993423
11	NA	10539_CpG:65_strong-island	10539_CpG:65_strong-island	76015359	76015963
11	NA	10540_CpG:52_strong-island	10540_CpG:52_strong-island	76030636	76031220
11	NA	10541_CpG:60_strong-island	10541_CpG:60_strong-island	76056893	76057457
11	NA	10542_CpG:77_strong-island	10542_CpG:77_strong-island	76211944	76212794
11	NA	10543_CpG:20_weak-island	10543_CpG:20_weak-island	76220607	76220875
11	NA	10544_CpG:19_weak-island	10544_CpG:19_weak-island	76250457	76250715
11	NA	10545_CpG:70_weak-island	10545_CpG:70_weak-island	76307994	76308723
11	NA	10546_CpG:47_strong-island	10546_CpG:47_strong-island	76384547	76385068
11	NA	9941_CpG:29_strong-island	9941_CpG:29_strong-island	76414780	76415113
11	NA	10547_CpG:151_strong-island	10547_CpG:151_strong-island	76435739	76437352
11	NA	10548_CpG:28_strong-island	10548_CpG:28_strong-island	76479834	76480111
11	NA	10549_CpG:54_strong-island	10549_CpG:54_strong-island	76486206	76486712
11	NA	10550_CpG:85_strong-island	10550_CpG:85_strong-island	76659683	76660549
11	NA	10551_CpG:51_weak-island	10551_CpG:51_weak-island	76759022	76759601
11	NA	10552_CpG:21_weak-island	10552_CpG:21_weak-island	76810918	76811219
11	NA	10553_CpG:42_strong-island	10553_CpG:42_strong-island	76811904	76812342
11	NA	10554_CpG:49_strong-island	10554_CpG:49_strong-island	76891711	76892189
11	NA	10555_CpG:71_strong-island	10555_CpG:71_strong-island	77029506	77030194
11	NA	10556_CpG:56_strong-island	10556_CpG:56_strong-island	77161602	77162166
11	NA	10557_CpG:64_strong-island	10557_CpG:64_strong-island	77275760	77276301
11	NA	10558_CpG:23_strong-island	10558_CpG:23_strong-island	77280660	77280877
11	NA	10559_CpG:18_weak-island	10559_CpG:18_weak-island	77281287	77281544
11	NA	10560_CpG:23_strong-island	10560_CpG:23_strong-island	77284992	77285228
11	NA	10561_CpG:67_strong-island	10561_CpG:67_strong-island	77302925	77303636
11	NA	10562_CpG:17_strong-island	10562_CpG:17_strong-island	77305212	77305416
11	NA	10563_CpG:27_strong-island	10563_CpG:27_strong-island	77306530	77306838
11	NA	10564_CpG:40_strong-island	10564_CpG:40_strong-island	77307064	77307495
11	NA	10565_CpG:59_strong-island	10565_CpG:59_strong-island	77326329	77327123
11	NA	10566_CpG:102_weak-island	10566_CpG:102_weak-island	77328407	77329490
11	NA	10567_CpG:82_strong-island	10567_CpG:82_strong-island	77420714	77421657
11	NA	10568_CpG:91_strong-island	10568_CpG:91_strong-island	77500452	77501335
11	NA	10569_CpG:64_strong-island	10569_CpG:64_strong-island	77576554	77577138
11	NA	10570_CpG:19_strong-island	10570_CpG:19_strong-island	77580111	77580338
11	NA	10571_CpG:78_strong-island	10571_CpG:78_strong-island	77744388	77745140
11	NA	10572_CpG:101_strong-island	10572_CpG:101_strong-island	77795924	77796864
11	NA	10573_CpG:32_weak-island	10573_CpG:32_weak-island	77797438	77797894
11	NA	10574_CpG:83_strong-island	10574_CpG:83_strong-island	77845510	77846270
11	NA	10575_CpG:25_weak-island	10575_CpG:25_weak-island	77851474	77851727
11	NA	10576_CpG:30_strong-island	10576_CpG:30_strong-island	77893588	77893931
11	NA	10577_CpG:87_strong-island	10577_CpG:87_strong-island	77978482	77979367
11	NA	10578_CpG:50_strong-island	10578_CpG:50_strong-island	77990085	77990798
11	NA	10579_CpG:80_strong-island	10579_CpG:80_strong-island	77991715	77992512
11	NA	10580_CpG:21_strong-island	10580_CpG:21_strong-island	77996805	77997041
11	NA	10581_CpG:97_strong-island	10581_CpG:97_strong-island	78002108	78002980
11	NA	10582_CpG:38_strong-island	10582_CpG:38_strong-island	78059273	78059801
11	NA	10583_CpG:107_strong-island	10583_CpG:107_strong-island	78074919	78075865
11	NA	10584_CpG:33_strong-island	10584_CpG:33_strong-island	78115000	78115361
11	NA	10585_CpG:55_strong-island	10585_CpG:55_strong-island	78141804	78142327
11	NA	10586_CpG:49_strong-island	10586_CpG:49_strong-island	78156883	78157350
11	NA	10587_CpG:17_strong-island	10587_CpG:17_strong-island	78210918	78211154
11	NA	10588_CpG:38_weak-island	10588_CpG:38_weak-island	78279160	78279610
11	NA	10589_CpG:26_strong-island	10589_CpG:26_strong-island	78301328	78301622
11	NA	10590_CpG:62_strong-island	10590_CpG:62_strong-island	78304144	78304683
11	NA	10591_CpG:48_strong-island	10591_CpG:48_strong-island	78310523	78310965
11	NA	10592_CpG:52_strong-island	10592_CpG:52_strong-island	78325368	78325984
11	NA	10593_CpG:62_strong-island	10593_CpG:62_strong-island	78349508	78350250
11	NA	10594_CpG:54_strong-island	10594_CpG:54_strong-island	78363934	78364578
11	NA	10595_CpG:41_strong-island	10595_CpG:41_strong-island	78510568	78511074
11	NA	10596_CpG:44_strong-island	10596_CpG:44_strong-island	78564867	78565297
11	NA	10597_CpG:47_strong-island	10597_CpG:47_strong-island	78639948	78640357
11	NA	10598_CpG:46_strong-island	10598_CpG:46_strong-island	78738498	78738890
11	NA	10599_CpG:25_weak-island	10599_CpG:25_weak-island	78858338	78858686
11	NA	10600_CpG:94_strong-island	10600_CpG:94_strong-island	78959141	78960168
11	NA	10601_CpG:84_strong-island	10601_CpG:84_strong-island	79067521	79068414
11	NA	10602_CpG:81_strong-island	10602_CpG:81_strong-island	79152694	79153731
11	NA	10603_CpG:72_strong-island	10603_CpG:72_strong-island	79404384	79405055
11	NA	10604_CpG:68_strong-island	10604_CpG:68_strong-island	79473917	79474571
11	NA	10605_CpG:57_strong-island	10605_CpG:57_strong-island	79517585	79518104
11	NA	10606_CpG:137_strong-island	10606_CpG:137_strong-island	79524380	79525726
11	NA	10607_CpG:16_weak-island	10607_CpG:16_weak-island	79545810	79546011
11	NA	10608_CpG:39_strong-island	10608_CpG:39_strong-island	79775641	79776184
11	NA	10609_CpG:27_strong-island	10609_CpG:27_strong-island	79787726	79787988
11	NA	10610_CpG:111_strong-island	10610_CpG:111_strong-island	79805977	79807356
11	NA	10611_CpG:41_strong-island	10611_CpG:41_strong-island	79894268	79894555
11	NA	10612_CpG:40_strong-island	10612_CpG:40_strong-island	79902823	79903180
11	NA	10613_CpG:60_weak-island	10613_CpG:60_weak-island	79967533	79968187
11	NA	10614_CpG:52_strong-island	10614_CpG:52_strong-island	80022569	80023056
11	NA	10615_CpG:103_strong-island	10615_CpG:103_strong-island	80114349	80115264
11	NA	10616_CpG:23_strong-island	10616_CpG:23_strong-island	80191387	80191604
11	NA	10617_CpG:21_strong-island	10617_CpG:21_strong-island	80196623	80196858
11	NA	10618_CpG:87_strong-island	10618_CpG:87_strong-island	80241970	80242784
11	NA	10619_CpG:153_strong-island	10619_CpG:153_strong-island	80290022	80291558
11	NA	10620_CpG:73_strong-island	10620_CpG:73_strong-island	80593064	80593734
11	NA	10621_CpG:40_weak-island	10621_CpG:40_weak-island	80623675	80624122
11	NA	10622_CpG:182_strong-island	10622_CpG:182_strong-island	80965217	80967224
11	NA	10623_CpG:26_strong-island	10623_CpG:26_strong-island	81782041	81782378
11	NA	10624_CpG:239_strong-island	10624_CpG:239_strong-island	82200564	82203307
11	NA	10625_CpG:71_strong-island	10625_CpG:71_strong-island	82247745	82248585
11	NA	10626_CpG:66_weak-island	10626_CpG:66_weak-island	82577358	82578293
11	NA	10627_CpG:64_strong-island	10627_CpG:64_strong-island	82594517	82595179
11	NA	10628_CpG:59_weak-island	10628_CpG:59_weak-island	82684306	82684864
11	NA	10629_CpG:19_strong-island	10629_CpG:19_strong-island	82704026	82704235
11	NA	10630_CpG:56_strong-island	10630_CpG:56_strong-island	82721492	82722011
11	NA	10631_CpG:114_strong-island	10631_CpG:114_strong-island	82744734	82745624
11	NA	10632_CpG:43_strong-island	10632_CpG:43_strong-island	83112227	83112659
11	NA	10633_CpG:45_strong-island	10633_CpG:45_strong-island	83116097	83116780
11	NA	10634_CpG:63_strong-island	10634_CpG:63_strong-island	83222896	83223604
11	NA	10635_CpG:41_strong-island	10635_CpG:41_strong-island	83232002	83232400
11	NA	10636_CpG:46_strong-island	10636_CpG:46_strong-island	83253855	83254252
11	NA	10637_CpG:19_weak-island	10637_CpG:19_weak-island	83256196	83256420
11	NA	10638_CpG:32_strong-island	10638_CpG:32_strong-island	83258322	83258552
11	NA	10639_CpG:43_weak-island	10639_CpG:43_weak-island	83276195	83276643
11	NA	10640_CpG:103_strong-island	10640_CpG:103_strong-island	83286123	83287265
11	NA	10641_CpG:38_strong-island	10641_CpG:38_strong-island	83567181	83567520
11	NA	10642_CpG:27_weak-island	10642_CpG:27_weak-island	83664653	83664959
11	NA	10643_CpG:24_strong-island	10643_CpG:24_strong-island	83665538	83665842
11	NA	10644_CpG:20_strong-island	10644_CpG:20_strong-island	83666732	83666961
11	NA	10645_CpG:46_strong-island	10645_CpG:46_strong-island	83755429	83755876
11	NA	10646_CpG:42_strong-island	10646_CpG:42_strong-island	83777827	83778294
11	NA	10647_CpG:63_strong-island	10647_CpG:63_strong-island	83881609	83882054
11	NA	10648_CpG:28_strong-island	10648_CpG:28_strong-island	83943118	83943334
11	NA	10649_CpG:110_strong-island	10649_CpG:110_strong-island	83992825	83993920
11	NA	10650_CpG:55_strong-island	10650_CpG:55_strong-island	84326800	84327289
11	NA	10651_CpG:34_strong-island	10651_CpG:34_strong-island	84333674	84334015
11	NA	10652_CpG:21_strong-island	10652_CpG:21_strong-island	84336180	84336400
11	NA	10653_CpG:85_strong-island	10653_CpG:85_strong-island	84338415	84339315
11	NA	10654_CpG:20_strong-island	10654_CpG:20_strong-island	84339454	84339695
11	NA	10655_CpG:62_strong-island	10655_CpG:62_strong-island	84455863	84456429
11	NA	10656_CpG:72_weak-island	10656_CpG:72_weak-island	84632211	84633138
11	NA	10657_CpG:58_strong-island	10657_CpG:58_strong-island	84642199	84642807
11	NA	10658_CpG:118_strong-island	10658_CpG:118_strong-island	84683070	84684496
11	NA	10659_CpG:87_strong-island	10659_CpG:87_strong-island	84693282	84694013
11	NA	10660_CpG:22_strong-island	10660_CpG:22_strong-island	84729663	84729865
11	NA	10661_CpG:43_weak-island	10661_CpG:43_weak-island	84771221	84771750
11	NA	10662_CpG:83_strong-island	10662_CpG:83_strong-island	84952957	84953985
11	NA	10663_CpG:102_strong-island	10663_CpG:102_strong-island	85048013	85048776
11	NA	10664_CpG:18_strong-island	10664_CpG:18_strong-island	85124118	85124319
11	NA	10665_CpG:108_strong-island	10665_CpG:108_strong-island	85124537	85125540
11	NA	10666_CpG:43_weak-island	10666_CpG:43_weak-island	85166149	85166750
11	NA	10667_CpG:27_weak-island	10667_CpG:27_weak-island	85642789	85643124
11	NA	10668_CpG:124_strong-island	10668_CpG:124_strong-island	85645591	85647098
11	NA	10669_CpG:39_weak-island	10669_CpG:39_weak-island	85650396	85650912
11	NA	10670_CpG:69_weak-island	10670_CpG:69_weak-island	85651274	85651950
11	NA	10671_CpG:21_weak-island	10671_CpG:21_weak-island	85654299	85654587
11	NA	10672_CpG:40_strong-island	10672_CpG:40_strong-island	85655346	85655683
11	NA	10673_CpG:44_strong-island	10673_CpG:44_strong-island	85657594	85658107
11	NA	10674_CpG:25_weak-island	10674_CpG:25_weak-island	85699769	85700105
11	NA	10675_CpG:71_strong-island	10675_CpG:71_strong-island	86014438	86015294
11	NA	10676_CpG:22_strong-island	10676_CpG:22_strong-island	86070627	86070899
11	NA	10677_CpG:23_strong-island	10677_CpG:23_strong-island	86071044	86071275
11	NA	10678_CpG:89_strong-island	10678_CpG:89_strong-island	86170781	86171926
11	NA	10679_CpG:81_strong-island	10679_CpG:81_strong-island	86297705	86298682
11	NA	10680_CpG:74_strong-island	10680_CpG:74_strong-island	86357702	86358488
11	NA	10681_CpG:48_strong-island	10681_CpG:48_strong-island	86497139	86497650
11	NA	10682_CpG:75_strong-island	10682_CpG:75_strong-island	86570916	86571723
11	NA	10683_CpG:55_strong-island	10683_CpG:55_strong-island	86620804	86621297
11	NA	10684_CpG:96_strong-island	10684_CpG:96_strong-island	86806525	86807453
11	NA	10685_CpG:35_strong-island	10685_CpG:35_strong-island	86887464	86887746
11	NA	10686_CpG:34_strong-island	10686_CpG:34_strong-island	86899875	86900296
11	NA	10687_CpG:16_strong-island	10687_CpG:16_strong-island	86922226	86922432
11	NA	10688_CpG:40_strong-island	10688_CpG:40_strong-island	86922945	86923437
11	NA	10689_CpG:99_strong-island	10689_CpG:99_strong-island	86940297	86941208
11	NA	10690_CpG:86_strong-island	10690_CpG:86_strong-island	87171633	87172776
11	NA	10691_CpG:53_strong-island	10691_CpG:53_strong-island	87217709	87218237
11	NA	10692_CpG:53_strong-island	10692_CpG:53_strong-island	87256288	87256731
11	NA	10693_CpG:52_strong-island	10693_CpG:52_strong-island	87261678	87262121
11	NA	10694_CpG:47_strong-island	10694_CpG:47_strong-island	87275395	87275780
11	NA	10695_CpG:47_strong-island	10695_CpG:47_strong-island	87284441	87284862
11	NA	10696_CpG:29_weak-island	10696_CpG:29_weak-island	87391875	87392197
11	NA	10697_CpG:62_weak-island	10697_CpG:62_weak-island	87405099	87405880
11	NA	10698_CpG:36_weak-island	10698_CpG:36_weak-island	87408989	87409352
11	NA	10699_CpG:89_strong-island	10699_CpG:89_strong-island	87430404	87431472
11	NA	10700_CpG:28_strong-island	10700_CpG:28_strong-island	87452738	87452961
11	NA	10701_CpG:24_strong-island	10701_CpG:24_strong-island	87550197	87550503
11	NA	10702_CpG:69_strong-island	10702_CpG:69_strong-island	87550753	87551409
11	NA	10703_CpG:59_weak-island	10703_CpG:59_weak-island	87577583	87578341
11	NA	10704_CpG:24_strong-island	10704_CpG:24_strong-island	87630644	87630918
11	NA	10705_CpG:28_strong-island	10705_CpG:28_strong-island	87666634	87666842
11	NA	10706_CpG:19_strong-island	10706_CpG:19_strong-island	87684885	87685115
11	NA	10707_CpG:97_strong-island	10707_CpG:97_strong-island	87800274	87801156
11	NA	10708_CpG:156_strong-island	10708_CpG:156_strong-island	87860691	87862155
11	NA	10709_CpG:121_strong-island	10709_CpG:121_strong-island	87881347	87882802
11	NA	10710_CpG:101_strong-island	10710_CpG:101_strong-island	87912581	87913459
11	NA	10711_CpG:32_weak-island	10711_CpG:32_weak-island	87983148	87983574
11	NA	10712_CpG:32_weak-island	10712_CpG:32_weak-island	88006959	88007400
11	NA	10713_CpG:40_strong-island	10713_CpG:40_strong-island	88017662	88018105
11	NA	10714_CpG:20_strong-island	10714_CpG:20_strong-island	88107877	88108090
11	NA	10715_CpG:138_strong-island	10715_CpG:138_strong-island	88579154	88580441
11	NA	10716_CpG:98_strong-island	10716_CpG:98_strong-island	88725249	88726149
11	NA	10717_CpG:28_strong-island	10717_CpG:28_strong-island	88816541	88816827
11	NA	10718_CpG:45_strong-island	10718_CpG:45_strong-island	88835140	88835650
11	NA	10719_CpG:65_strong-island	10719_CpG:65_strong-island	88860548	88861316
11	NA	10720_CpG:92_strong-island	10720_CpG:92_strong-island	88921314	88922253
11	NA	10721_CpG:36_strong-island	10721_CpG:36_strong-island	89159677	89160052
11	NA	10722_CpG:18_strong-island	10722_CpG:18_strong-island	89160567	89160770
11	NA	10723_CpG:134_strong-island	10723_CpG:134_strong-island	89162688	89164156
11	NA	10724_CpG:22_weak-island	10724_CpG:22_weak-island	89864071	89864333
11	NA	10725_CpG:55_strong-island	10725_CpG:55_strong-island	90110538	90111136
11	NA	10726_CpG:21_strong-island	10726_CpG:21_strong-island	90250943	90251169
11	NA	10727_CpG:40_strong-island	10727_CpG:40_strong-island	90252049	90252500
11	NA	10728_CpG:34_strong-island	10728_CpG:34_strong-island	90279233	90279600
11	NA	10729_CpG:88_strong-island	10729_CpG:88_strong-island	90499083	90499987
11	NA	10730_CpG:39_weak-island	10730_CpG:39_weak-island	90548662	90549133
11	NA	10731_CpG:129_strong-island	10731_CpG:129_strong-island	92959613	92961510
11	NA	10732_CpG:176_strong-island	10732_CpG:176_strong-island	93746160	93747904
11	NA	10733_CpG:59_strong-island	10733_CpG:59_strong-island	93816714	93817376
11	NA	10734_CpG:44_strong-island	10734_CpG:44_strong-island	93857622	93858041
11	NA	10735_CpG:47_strong-island	10735_CpG:47_strong-island	94010228	94010702
11	NA	10736_CpG:172_strong-island	10736_CpG:172_strong-island	94071557	94073407
11	NA	10737_CpG:80_strong-island	10737_CpG:80_strong-island	94182713	94183458
11	NA	10738_CpG:28_weak-island	10738_CpG:28_weak-island	94189609	94189966
11	NA	10739_CpG:105_weak-island	10739_CpG:105_weak-island	94334631	94335946
